"country","year","life_expectancy","population","income","four_regions"
"Palestine",1918,28.1,338000,1130,"asia"
"Palestine",1919,34,341000,1160,"asia"
"Palestine",1920,34,348000,1190,"asia"
"Palestine",1921,34.1,356000,1220,"asia"
"Palestine",1922,34.1,365000,1240,"asia"
"Palestine",1923,34.1,374000,1170,"asia"
"Palestine",1924,34.2,385000,1280,"asia"
"Palestine",1925,34.2,396000,1240,"asia"
"Palestine",1926,34.3,408000,1280,"asia"
"Palestine",1927,34.3,420000,1340,"asia"
"Palestine",1928,34.3,432000,1110,"asia"
"Palestine",1929,34.4,444000,1210,"asia"
"Palestine",1930,34.4,457000,1220,"asia"
"Palestine",1931,34.5,472000,1210,"asia"
"Palestine",1932,34.5,492000,1150,"asia"
"Palestine",1933,34.5,519000,1130,"asia"
"Palestine",1934,34.6,554000,1460,"asia"
"Palestine",1935,34.6,588000,1750,"asia"
"Palestine",1936,35.6,617000,1560,"asia"
"Palestine",1937,36.7,636000,1740,"asia"
"Palestine",1938,37.8,658000,1450,"asia"
"Palestine",1939,38.8,683000,1370,"asia"
"Palestine",1940,39.9,709000,1380,"asia"
"Palestine",1941,40.9,731000,1480,"asia"
"Palestine",1942,42,752000,1650,"asia"
"Palestine",1943,43,776000,1670,"asia"
"Palestine",1944,44.1,804000,1690,"asia"
"Palestine",1945,45.2,834000,1730,"asia"
"Palestine",1946,46.2,861000,1890,"asia"
"Palestine",1947,47.3,884000,1970,"asia"
"Palestine",1948,48.4,903000,1500,"asia"
"Palestine",1949,49.5,922000,1150,"asia"
"Palestine",1950,50.5,932000,1180,"asia"
"Palestine",1951,50.7,924000,1220,"asia"
"Palestine",1952,51,932000,1260,"asia"
"Palestine",1953,51.3,949000,1240,"asia"
"Palestine",1954,51.7,969000,1230,"asia"
"Palestine",1955,52.1,988000,1210,"asia"
"Palestine",1956,52.5,1000000,1200,"asia"
"Palestine",1957,53,1020000,1180,"asia"
"Palestine",1958,53.5,1030000,1170,"asia"
"Palestine",1959,54,1050000,1150,"asia"
"Palestine",1960,54.7,1070000,1140,"asia"
"Palestine",1961,55.3,1100000,1120,"asia"
"Palestine",1962,56,1130000,1110,"asia"
"Palestine",1963,56.7,1160000,1100,"asia"
"Palestine",1964,57.5,1180000,1080,"asia"
"Palestine",1965,58.3,1190000,1070,"asia"
"Palestine",1966,59.1,1180000,1050,"asia"
"Palestine",1967,59.9,1170000,1040,"asia"
"Palestine",1968,60.8,1140000,1030,"asia"
"Palestine",1969,61.6,1120000,1120,"asia"
"Palestine",1970,62.4,1120000,1190,"asia"
"Palestine",1971,66.5,1140000,1300,"asia"
"Palestine",1972,66.9,1180000,1460,"asia"
"Palestine",1973,40.7,1230000,1320,"asia"
"Palestine",1974,67,1280000,1560,"asia"
"Palestine",1975,67.1,1320000,1500,"asia"
"Palestine",1976,67.3,1360000,1690,"asia"
"Palestine",1977,67.5,1400000,1610,"asia"
"Palestine",1978,68,1430000,1750,"asia"
"Palestine",1979,68.5,1470000,1710,"asia"
"Palestine",1980,69,1510000,1910,"asia"
"Palestine",1981,69.4,1550000,1730,"asia"
"Palestine",1982,44.4,1600000,1780,"asia"
"Palestine",1983,70.1,1650000,1630,"asia"
"Palestine",1984,70.4,1700000,1630,"asia"
"Palestine",1985,70.7,1760000,1540,"asia"
"Palestine",1986,71,1820000,1740,"asia"
"Palestine",1987,70.8,1880000,1610,"asia"
"Palestine",1988,70.8,1950000,1520,"asia"
"Palestine",1989,70.9,2020000,1460,"asia"
"Palestine",1990,71,2100000,1650,"asia"
"Palestine",1991,71.1,2190000,1470,"asia"
"Palestine",1992,71.3,2290000,1740,"asia"
"Palestine",1993,71.5,2390000,1830,"asia"
"Palestine",1994,71.8,2500000,1980,"asia"
"Palestine",1995,72,2620000,2030,"asia"
"Palestine",1996,72.1,2740000,1960,"asia"
"Palestine",1997,72.1,2870000,2150,"asia"
"Palestine",1998,72,3000000,2400,"asia"
"Palestine",1999,71.9,3120000,2530,"asia"
"Palestine",2000,71.4,3220000,2260,"asia"
"Palestine",2001,71.7,3310000,2000,"asia"
"Palestine",2002,71.4,3380000,1700,"asia"
"Palestine",2003,71.3,3440000,1890,"asia"
"Palestine",2004,71.5,3500000,2030,"asia"
"Palestine",2005,71.9,3580000,2200,"asia"
"Palestine",2006,71.9,3660000,2060,"asia"
"Palestine",2007,72,3750000,2140,"asia"
"Palestine",2008,72.1,3850000,2200,"asia"
"Palestine",2009,71.9,3960000,2330,"asia"
"Palestine",2010,72.3,4070000,2440,"asia"
"Palestine",2011,72.1,4180000,2670,"asia"
"Palestine",2012,72.1,4290000,2750,"asia"
"Palestine",2013,72.1,4410000,2730,"asia"
"Palestine",2014,70.7,4540000,2640,"asia"
"Palestine",2015,71.8,4660000,2650,"asia"
"Palestine",2016,71.8,4790000,2690,"asia"
"Palestine",2017,72,4920000,2700,"asia"
"Palestine",2018,72.2,5050000,2700,"asia"
"Portugal",1800,35.6,3030000,1680,"europe"
"Portugal",1801,35.6,3050000,1680,"europe"
"Portugal",1802,35.6,3060000,1680,"europe"
"Portugal",1803,35.6,3070000,1680,"europe"
"Portugal",1804,35.6,3080000,1690,"europe"
"Portugal",1805,35.6,3100000,1690,"europe"
"Portugal",1806,35.6,3110000,1690,"europe"
"Portugal",1807,35.6,3120000,1690,"europe"
"Portugal",1808,35.6,3140000,1690,"europe"
"Portugal",1809,35.6,3150000,1690,"europe"
"Portugal",1810,35.6,3160000,1690,"europe"
"Portugal",1811,35.6,3180000,1690,"europe"
"Portugal",1812,35.6,3190000,1690,"europe"
"Portugal",1813,35.6,3200000,1690,"europe"
"Portugal",1814,35.6,3220000,1690,"europe"
"Portugal",1815,35.6,3230000,1690,"europe"
"Portugal",1816,35.6,3250000,1690,"europe"
"Portugal",1817,35.6,3260000,1690,"europe"
"Portugal",1818,35.6,3280000,1690,"europe"
"Portugal",1819,35.6,3300000,1690,"europe"
"Portugal",1820,35.6,3310000,1690,"europe"
"Portugal",1821,35.6,3330000,1690,"europe"
"Portugal",1822,35.6,3350000,1690,"europe"
"Portugal",1823,35.6,3360000,1690,"europe"
"Portugal",1824,35.6,3380000,1690,"europe"
"Portugal",1825,35.6,3390000,1690,"europe"
"Portugal",1826,35.6,3410000,1690,"europe"
"Portugal",1827,35.6,3430000,1690,"europe"
"Portugal",1828,35.6,3450000,1690,"europe"
"Portugal",1829,35.6,3470000,1690,"europe"
"Portugal",1830,35.6,3490000,1690,"europe"
"Portugal",1831,35.6,3510000,1690,"europe"
"Portugal",1832,35.6,3530000,1690,"europe"
"Portugal",1833,35.6,3550000,1690,"europe"
"Portugal",1834,35.6,3570000,1690,"europe"
"Portugal",1835,35.6,3590000,1690,"europe"
"Portugal",1836,35.6,3600000,1690,"europe"
"Portugal",1837,35.6,3620000,1690,"europe"
"Portugal",1838,35.6,3640000,1690,"europe"
"Portugal",1839,35.6,3660000,1690,"europe"
"Portugal",1840,35.6,3670000,1690,"europe"
"Portugal",1841,35.6,3690000,1700,"europe"
"Portugal",1842,35.6,3700000,1700,"europe"
"Portugal",1843,35.6,3720000,1700,"europe"
"Portugal",1844,35.6,3730000,1700,"europe"
"Portugal",1845,35.6,3750000,1700,"europe"
"Portugal",1846,35.6,3770000,1700,"europe"
"Portugal",1847,35.6,3780000,1700,"europe"
"Portugal",1848,35.6,3790000,1700,"europe"
"Portugal",1849,35.6,3810000,1700,"europe"
"Portugal",1850,35.6,3820000,1700,"europe"
"Portugal",1851,35.6,3840000,1820,"europe"
"Portugal",1852,35.6,3860000,1790,"europe"
"Portugal",1853,35.6,3880000,1750,"europe"
"Portugal",1854,35.6,3900000,1720,"europe"
"Portugal",1855,35.6,3920000,1690,"europe"
"Portugal",1856,35.6,3940000,1680,"europe"
"Portugal",1857,35.6,3970000,1670,"europe"
"Portugal",1858,35.6,3990000,1660,"europe"
"Portugal",1859,35.6,4010000,1650,"europe"
"Portugal",1860,35.6,4040000,1640,"europe"
"Portugal",1861,35.6,4060000,1630,"europe"
"Portugal",1862,35.6,4090000,1630,"europe"
"Portugal",1863,35.6,4120000,1630,"europe"
"Portugal",1864,35.6,4150000,1640,"europe"
"Portugal",1865,35.6,4180000,1640,"europe"
"Portugal",1866,35.6,4200000,1690,"europe"
"Portugal",1867,35.6,4240000,1730,"europe"
"Portugal",1868,35.6,4270000,1740,"europe"
"Portugal",1869,35.6,4300000,1780,"europe"
"Portugal",1870,35.6,4330000,1800,"europe"
"Portugal",1871,35.6,4360000,1720,"europe"
"Portugal",1872,35.6,4390000,1760,"europe"
"Portugal",1873,35.6,4420000,1820,"europe"
"Portugal",1874,35.6,4450000,1780,"europe"
"Portugal",1875,35.6,4480000,1770,"europe"
"Portugal",1876,35.6,4510000,1720,"europe"
"Portugal",1877,35.6,4540000,1790,"europe"
"Portugal",1878,35.6,4570000,1780,"europe"
"Portugal",1879,35.6,4600000,1770,"europe"
"Portugal",1880,35.6,4640000,1750,"europe"
"Portugal",1881,35.6,4670000,1790,"europe"
"Portugal",1882,35.6,4710000,1830,"europe"
"Portugal",1883,35.6,4750000,1860,"europe"
"Portugal",1884,35.6,4780000,1910,"europe"
"Portugal",1885,35.6,4820000,1940,"europe"
"Portugal",1886,35.6,4870000,2030,"europe"
"Portugal",1887,35.6,4910000,2060,"europe"
"Portugal",1888,35.6,4950000,2070,"europe"
"Portugal",1889,35.6,4990000,2010,"europe"
"Portugal",1890,35.6,5030000,2090,"europe"
"Portugal",1891,35.6,5070000,2030,"europe"
"Portugal",1892,35.6,5110000,2010,"europe"
"Portugal",1893,35.6,5150000,2040,"europe"
"Portugal",1894,35.6,5190000,2000,"europe"
"Portugal",1895,35.6,5230000,2070,"europe"
"Portugal",1896,35.6,5260000,2080,"europe"
"Portugal",1897,35.6,5300000,2190,"europe"
"Portugal",1898,35.6,5340000,2250,"europe"
"Portugal",1899,35.6,5380000,2310,"europe"
"Portugal",1900,35.6,5430000,2410,"europe"
"Portugal",1901,35.6,5470000,2350,"europe"
"Portugal",1902,35.6,5510000,2340,"europe"
"Portugal",1903,35.6,5560000,2360,"europe"
"Portugal",1904,35.6,5600000,2370,"europe"
"Portugal",1905,35.6,5650000,2280,"europe"
"Portugal",1906,35.6,5700000,2280,"europe"
"Portugal",1907,35.6,5750000,2320,"europe"
"Portugal",1908,35.6,5800000,2260,"europe"
"Portugal",1909,35.6,5850000,2240,"europe"
"Portugal",1910,35.6,5900000,2280,"europe"
"Portugal",1911,35.6,5940000,2300,"europe"
"Portugal",1912,35.6,5970000,2330,"europe"
"Portugal",1913,35.6,5990000,2320,"europe"
"Portugal",1914,35.6,6000000,2330,"europe"
"Portugal",1915,35.6,6000000,2270,"europe"
"Portugal",1916,35.6,6010000,2280,"europe"
"Portugal",1917,35.7,6020000,2240,"europe"
"Portugal",1918,20.4,6030000,2130,"europe"
"Portugal",1919,35.7,6040000,2170,"europe"
"Portugal",1920,35.7,6060000,2270,"europe"
"Portugal",1921,35.7,6100000,2390,"europe"
"Portugal",1922,35.7,6160000,2640,"europe"
"Portugal",1923,35.7,6240000,2720,"europe"
"Portugal",1924,35.7,6320000,2590,"europe"
"Portugal",1925,35.7,6400000,2670,"europe"
"Portugal",1926,36.7,6480000,2620,"europe"
"Portugal",1927,37.8,6560000,3040,"europe"
"Portugal",1928,38.9,6640000,2720,"europe"
"Portugal",1929,39.9,6720000,2970,"europe"
"Portugal",1930,41,6800000,2900,"europe"
"Portugal",1931,42,6890000,3010,"europe"
"Portugal",1932,43.1,6970000,3030,"europe"
"Portugal",1933,44.1,7060000,3200,"europe"
"Portugal",1934,45.2,7150000,3290,"europe"
"Portugal",1935,46.3,7240000,3080,"europe"
"Portugal",1936,47.3,7330000,2810,"europe"
"Portugal",1937,48.4,7420000,3240,"europe"
"Portugal",1938,49.4,7510000,3230,"europe"
"Portugal",1939,50.5,7600000,3230,"europe"
"Portugal",1940,51.5,7690000,2980,"europe"
"Portugal",1941,48.1,7780000,3230,"europe"
"Portugal",1942,50,7850000,3150,"europe"
"Portugal",1943,51.2,7920000,3330,"europe"
"Portugal",1944,52.5,7990000,3490,"europe"
"Portugal",1945,54,8060000,3330,"europe"
"Portugal",1946,53.8,8130000,3560,"europe"
"Portugal",1947,56.2,8210000,3820,"europe"
"Portugal",1948,56.9,8280000,3780,"europe"
"Portugal",1949,55.5,8360000,3800,"europe"
"Portugal",1950,58.7,8420000,3850,"europe"
"Portugal",1951,58.9,8430000,4000,"europe"
"Portugal",1952,60,8480000,3990,"europe"
"Portugal",1953,61.3,8540000,4240,"europe"
"Portugal",1954,62.4,8600000,4420,"europe"
"Portugal",1955,61.6,8670000,4570,"europe"
"Portugal",1956,61.4,8730000,4740,"europe"
"Portugal",1957,61.7,8780000,4910,"europe"
"Portugal",1958,64,8830000,4940,"europe"
"Portugal",1959,63.2,8860000,5160,"europe"
"Portugal",1960,64.4,8890000,5460,"europe"
"Portugal",1961,63.1,8920000,5770,"europe"
"Portugal",1962,64.6,8940000,6160,"europe"
"Portugal",1963,65.2,8950000,6480,"europe"
"Portugal",1964,65.5,8940000,6880,"europe"
"Portugal",1965,66.4,8910000,7390,"europe"
"Portugal",1966,65.9,8870000,7700,"europe"
"Portugal",1967,66.8,8800000,8290,"europe"
"Portugal",1968,67.1,8740000,9020,"europe"
"Portugal",1969,66.7,8700000,9230,"europe"
"Portugal",1970,67.4,8700000,10100,"europe"
"Portugal",1971,67.7,8750000,10900,"europe"
"Portugal",1972,68.4,8840000,11800,"europe"
"Portugal",1973,68.7,8960000,13100,"europe"
"Portugal",1974,69.1,9090000,13100,"europe"
"Portugal",1975,69.7,9220000,12100,"europe"
"Portugal",1976,70.1,9350000,12600,"europe"
"Portugal",1977,70.3,9480000,13300,"europe"
"Portugal",1978,70.8,9610000,13600,"europe"
"Portugal",1979,71.3,9710000,14400,"europe"
"Portugal",1980,71.6,9800000,14900,"europe"
"Portugal",1981,72,9880000,15100,"europe"
"Portugal",1982,72.4,9930000,15400,"europe"
"Portugal",1983,72.6,9960000,15300,"europe"
"Portugal",1984,72.9,9980000,15000,"europe"
"Portugal",1985,73.2,9990000,15500,"europe"
"Portugal",1986,73.5,9980000,16100,"europe"
"Portugal",1987,73.8,9970000,17100,"europe"
"Portugal",1988,74,9960000,18400,"europe"
"Portugal",1989,74.2,9950000,19300,"europe"
"Portugal",1990,74.3,9950000,20200,"europe"
"Portugal",1991,74.5,9970000,21100,"europe"
"Portugal",1992,74.8,10000000,21300,"europe"
"Portugal",1993,75,10100000,20900,"europe"
"Portugal",1994,75.2,10100000,21000,"europe"
"Portugal",1995,75.3,10100000,21900,"europe"
"Portugal",1996,75.5,10200000,22500,"europe"
"Portugal",1997,75.8,10200000,23400,"europe"
"Portugal",1998,76,10300000,24400,"europe"
"Portugal",1999,76.3,10300000,25200,"europe"
"Portugal",2000,76.7,10400000,26000,"europe"
"Portugal",2001,77,10400000,26300,"europe"
"Portugal",2002,77.3,10400000,26400,"europe"
"Portugal",2003,77.6,10500000,26000,"europe"
"Portugal",2004,78,10500000,26400,"europe"
"Portugal",2005,78.3,10600000,26600,"europe"
"Portugal",2006,78.8,10600000,27000,"europe"
"Portugal",2007,79,10600000,27600,"europe"
"Portugal",2008,79.3,10700000,27600,"europe"
"Portugal",2009,79.6,10700000,26700,"europe"
"Portugal",2010,79.8,10700000,27200,"europe"
"Portugal",2011,80.1,10600000,26800,"europe"
"Portugal",2012,80.3,10600000,25800,"europe"
"Portugal",2013,80.5,10500000,25700,"europe"
"Portugal",2014,80.7,10500000,26000,"europe"
"Portugal",2015,80.8,10400000,26500,"europe"
"Portugal",2016,80.9,10400000,27000,"europe"
"Portugal",2017,81.1,10300000,27500,"europe"
"Portugal",2018,81.3,10300000,27900,"europe"
"South Korea",1800,25.8,9400000,575,"asia"
"South Korea",1801,25.8,9400000,575,"asia"
"South Korea",1802,25.8,9400000,574,"asia"
"South Korea",1803,25.8,9400000,574,"asia"
"South Korea",1804,25.8,9400000,573,"asia"
"South Korea",1805,25.8,9400000,573,"asia"
"South Korea",1806,25.8,9400000,572,"asia"
"South Korea",1807,25.8,9400000,571,"asia"
"South Korea",1808,25.8,9400000,571,"asia"
"South Korea",1809,25.8,9400000,570,"asia"
"South Korea",1810,25.8,9400000,570,"asia"
"South Korea",1811,25.8,9400000,569,"asia"
"South Korea",1812,25.8,9400000,568,"asia"
"South Korea",1813,25.8,9400000,568,"asia"
"South Korea",1814,25.8,9400000,567,"asia"
"South Korea",1815,25.8,9400000,567,"asia"
"South Korea",1816,25.8,9400000,566,"asia"
"South Korea",1817,25.8,9400000,566,"asia"
"South Korea",1818,25.8,9400000,565,"asia"
"South Korea",1819,25.8,9410000,564,"asia"
"South Korea",1820,25.8,9410000,564,"asia"
"South Korea",1821,25.8,9410000,563,"asia"
"South Korea",1822,25.8,9410000,563,"asia"
"South Korea",1823,25.8,9420000,562,"asia"
"South Korea",1824,25.8,9420000,562,"asia"
"South Korea",1825,25.8,9420000,561,"asia"
"South Korea",1826,25.8,9430000,560,"asia"
"South Korea",1827,25.8,9430000,560,"asia"
"South Korea",1828,25.8,9440000,559,"asia"
"South Korea",1829,25.8,9440000,559,"asia"
"South Korea",1830,25.8,9440000,558,"asia"
"South Korea",1831,25.8,9450000,558,"asia"
"South Korea",1832,25.8,9450000,557,"asia"
"South Korea",1833,25.8,9460000,557,"asia"
"South Korea",1834,25.8,9460000,556,"asia"
"South Korea",1835,25.8,9470000,555,"asia"
"South Korea",1836,25.8,9470000,555,"asia"
"South Korea",1837,25.8,9480000,554,"asia"
"South Korea",1838,25.8,9480000,554,"asia"
"South Korea",1839,25.8,9490000,553,"asia"
"South Korea",1840,25.8,9490000,553,"asia"
"South Korea",1841,25.8,9500000,552,"asia"
"South Korea",1842,25.8,9510000,551,"asia"
"South Korea",1843,25.8,9510000,551,"asia"
"South Korea",1844,25.8,9520000,550,"asia"
"South Korea",1845,25.8,9520000,550,"asia"
"South Korea",1846,25.8,9530000,549,"asia"
"South Korea",1847,25.8,9540000,549,"asia"
"South Korea",1848,25.8,9540000,548,"asia"
"South Korea",1849,25.8,9550000,548,"asia"
"South Korea",1850,25.8,9560000,547,"asia"
"South Korea",1851,25.8,9570000,546,"asia"
"South Korea",1852,25.8,9580000,546,"asia"
"South Korea",1853,25.8,9580000,545,"asia"
"South Korea",1854,25.8,9590000,545,"asia"
"South Korea",1855,25.8,9600000,544,"asia"
"South Korea",1856,25.8,9610000,544,"asia"
"South Korea",1857,25.8,9620000,543,"asia"
"South Korea",1858,25.8,9630000,543,"asia"
"South Korea",1859,25.8,9640000,542,"asia"
"South Korea",1860,25.8,9650000,541,"asia"
"South Korea",1861,25.8,9660000,541,"asia"
"South Korea",1862,25.8,9670000,540,"asia"
"South Korea",1863,25.8,9680000,540,"asia"
"South Korea",1864,25.8,9690000,539,"asia"
"South Korea",1865,25.8,9700000,539,"asia"
"South Korea",1866,25.8,9710000,538,"asia"
"South Korea",1867,25.8,9720000,538,"asia"
"South Korea",1868,25.8,9730000,537,"asia"
"South Korea",1869,25.8,9730000,537,"asia"
"South Korea",1870,25.8,9740000,536,"asia"
"South Korea",1871,25.8,9750000,535,"asia"
"South Korea",1872,25.8,9760000,535,"asia"
"South Korea",1873,25.8,9770000,534,"asia"
"South Korea",1874,25.8,9770000,534,"asia"
"South Korea",1875,25.8,9780000,533,"asia"
"South Korea",1876,25.8,9780000,533,"asia"
"South Korea",1877,25.8,9790000,532,"asia"
"South Korea",1878,25.8,9800000,532,"asia"
"South Korea",1879,25.8,9800000,531,"asia"
"South Korea",1880,25.8,9810000,531,"asia"
"South Korea",1881,25.8,9810000,530,"asia"
"South Korea",1882,25.8,9820000,530,"asia"
"South Korea",1883,25.8,9820000,529,"asia"
"South Korea",1884,25.9,9830000,528,"asia"
"South Korea",1885,25.9,9830000,528,"asia"
"South Korea",1886,25.9,9840000,527,"asia"
"South Korea",1887,25.9,9840000,527,"asia"
"South Korea",1888,25.9,9850000,526,"asia"
"South Korea",1889,25.9,9850000,526,"asia"
"South Korea",1890,25.9,9860000,525,"asia"
"South Korea",1891,25.9,9860000,525,"asia"
"South Korea",1892,25.9,9870000,524,"asia"
"South Korea",1893,25.9,9870000,524,"asia"
"South Korea",1894,25.9,9880000,523,"asia"
"South Korea",1895,25.9,9880000,523,"asia"
"South Korea",1896,25.9,9890000,522,"asia"
"South Korea",1897,25.9,9900000,522,"asia"
"South Korea",1898,25.9,9900000,521,"asia"
"South Korea",1899,25.9,9910000,520,"asia"
"South Korea",1900,25.9,9930000,520,"asia"
"South Korea",1901,25.9,9940000,522,"asia"
"South Korea",1902,25.9,9950000,523,"asia"
"South Korea",1903,25.9,9970000,525,"asia"
"South Korea",1904,25.4,9990000,527,"asia"
"South Korea",1905,25,10000000,529,"asia"
"South Korea",1906,24.5,10000000,531,"asia"
"South Korea",1907,24.1,10000000,532,"asia"
"South Korea",1908,23.6,10100000,534,"asia"
"South Korea",1909,23.9,10100000,536,"asia"
"South Korea",1910,24.2,10200000,538,"asia"
"South Korea",1911,24.5,10300000,544,"asia"
"South Korea",1912,24.8,10400000,565,"asia"
"South Korea",1913,25.1,10600000,585,"asia"
"South Korea",1914,25.6,10800000,609,"asia"
"South Korea",1915,26.1,10900000,711,"asia"
"South Korea",1916,26.6,11100000,693,"asia"
"South Korea",1917,27.1,11300000,765,"asia"
"South Korea",1918,17.1,11500000,821,"asia"
"South Korea",1919,27.7,11600000,872,"asia"
"South Korea",1920,28.2,11800000,755,"asia"
"South Korea",1921,28.7,12100000,815,"asia"
"South Korea",1922,29.2,12300000,749,"asia"
"South Korea",1923,29.7,12500000,802,"asia"
"South Korea",1924,30.6,12800000,806,"asia"
"South Korea",1925,31.4,13000000,805,"asia"
"South Korea",1926,32.2,13200000,834,"asia"
"South Korea",1927,33,13400000,869,"asia"
"South Korea",1928,33.9,13600000,873,"asia"
"South Korea",1929,34.6,13700000,825,"asia"
"South Korea",1930,35.4,13900000,779,"asia"
"South Korea",1931,36.2,14100000,781,"asia"
"South Korea",1932,36.9,14400000,780,"asia"
"South Korea",1933,37.7,14600000,940,"asia"
"South Korea",1934,38.8,14800000,936,"asia"
"South Korea",1935,39.8,15000000,1020,"asia"
"South Korea",1936,40.9,15200000,1110,"asia"
"South Korea",1937,41.9,15300000,1220,"asia"
"South Korea",1938,43,15400000,1290,"asia"
"South Korea",1939,43.5,15500000,1160,"asia"
"South Korea",1940,44.1,15700000,1310,"asia"
"South Korea",1941,44.7,15900000,1320,"asia"
"South Korea",1942,45.3,16100000,1310,"asia"
"South Korea",1943,43.4,16400000,1330,"asia"
"South Korea",1944,42.4,16600000,1270,"asia"
"South Korea",1945,42.9,17300000,596,"asia"
"South Korea",1946,45.5,18000000,606,"asia"
"South Korea",1947,47.5,18600000,643,"asia"
"South Korea",1948,48.1,18900000,696,"asia"
"South Korea",1949,48.5,19100000,751,"asia"
"South Korea",1950,43.5,19200000,793,"asia"
"South Korea",1951,40.9,19500000,740,"asia"
"South Korea",1952,40.4,19800000,794,"asia"
"South Korea",1953,45.5,20300000,1030,"asia"
"South Korea",1954,48.5,20900000,1050,"asia"
"South Korea",1955,50.1,21500000,1120,"asia"
"South Korea",1956,50.8,22200000,1110,"asia"
"South Korea",1957,51.5,23000000,1200,"asia"
"South Korea",1958,52.2,23800000,1210,"asia"
"South Korea",1959,52.9,24600000,1190,"asia"
"South Korea",1960,53.6,25300000,1150,"asia"
"South Korea",1961,54.4,26100000,1170,"asia"
"South Korea",1962,55.1,26800000,1150,"asia"
"South Korea",1963,55.9,27500000,1270,"asia"
"South Korea",1964,56.7,28200000,1350,"asia"
"South Korea",1965,57.5,28900000,1380,"asia"
"South Korea",1966,58.4,29600000,1520,"asia"
"South Korea",1967,59.3,30200000,1580,"asia"
"South Korea",1968,60.2,30900000,1730,"asia"
"South Korea",1969,61.1,31600000,1950,"asia"
"South Korea",1970,62,32200000,2080,"asia"
"South Korea",1971,62.4,32900000,2360,"asia"
"South Korea",1972,62.8,33500000,2680,"asia"
"South Korea",1973,63.3,34200000,3230,"asia"
"South Korea",1974,63.7,34800000,3570,"asia"
"South Korea",1975,64.3,35400000,3990,"asia"
"South Korea",1976,64.9,35900000,4470,"asia"
"South Korea",1977,65.6,36500000,4810,"asia"
"South Korea",1978,66.4,37000000,5210,"asia"
"South Korea",1979,67,37500000,5330,"asia"
"South Korea",1980,67.5,38100000,4740,"asia"
"South Korea",1981,68.1,38600000,4990,"asia"
"South Korea",1982,68.5,39200000,5300,"asia"
"South Korea",1983,68.8,39800000,5870,"asia"
"South Korea",1984,69.3,40300000,6380,"asia"
"South Korea",1985,69.8,40800000,6730,"asia"
"South Korea",1986,70.2,41300000,7710,"asia"
"South Korea",1987,70.7,41700000,8770,"asia"
"South Korea",1988,71.2,42100000,9860,"asia"
"South Korea",1989,71.6,42500000,10600,"asia"
"South Korea",1990,72,42900000,11600,"asia"
"South Korea",1991,72.5,43400000,12700,"asia"
"South Korea",1992,72.9,43900000,13400,"asia"
"South Korea",1993,73.3,44300000,14100,"asia"
"South Korea",1994,73.7,44800000,15300,"asia"
"South Korea",1995,74.2,45300000,16600,"asia"
"South Korea",1996,74.6,45800000,17700,"asia"
"South Korea",1997,75,46200000,18500,"asia"
"South Korea",1998,75.3,46600000,17400,"asia"
"South Korea",1999,75.7,47000000,19200,"asia"
"South Korea",2000,76,47400000,20800,"asia"
"South Korea",2001,76.3,47700000,21500,"asia"
"South Korea",2002,76.7,48000000,23000,"asia"
"South Korea",2003,77.3,48300000,23500,"asia"
"South Korea",2004,77.8,48500000,24600,"asia"
"South Korea",2005,78.3,48700000,25500,"asia"
"South Korea",2006,78.8,48900000,26700,"asia"
"South Korea",2007,79.2,49100000,28000,"asia"
"South Korea",2008,79.5,49200000,28600,"asia"
"South Korea",2009,79.9,49400000,28600,"asia"
"South Korea",2010,80.1,49600000,30400,"asia"
"South Korea",2011,80.4,49700000,31200,"asia"
"South Korea",2012,80.6,50000000,31800,"asia"
"South Korea",2013,80.9,50200000,32500,"asia"
"South Korea",2014,80.9,50400000,33400,"asia"
"South Korea",2015,80.9,50600000,34200,"asia"
"South Korea",2016,80.9,50800000,35000,"asia"
"South Korea",2017,81.2,51000000,35800,"asia"
"South Korea",2018,81.3,51200000,36800,"asia"
"United Kingdom",1800,38.6,12300000,3430,"europe"
"United Kingdom",1801,37.4,12500000,3440,"europe"
"United Kingdom",1802,38.6,12600000,3450,"europe"
"United Kingdom",1803,37.3,12800000,3340,"europe"
"United Kingdom",1804,41.4,13000000,3290,"europe"
"United Kingdom",1805,42.3,13100000,3440,"europe"
"United Kingdom",1806,43.2,13300000,3380,"europe"
"United Kingdom",1807,40,13500000,3550,"europe"
"United Kingdom",1808,40.4,13600000,3340,"europe"
"United Kingdom",1809,41.7,13800000,3400,"europe"
"United Kingdom",1810,38.4,14100000,3570,"europe"
"United Kingdom",1811,39.9,14300000,3490,"europe"
"United Kingdom",1812,41.8,14500000,3300,"europe"
"United Kingdom",1813,43,14700000,3420,"europe"
"United Kingdom",1814,40.2,14900000,3290,"europe"
"United Kingdom",1815,41.1,15100000,3590,"europe"
"United Kingdom",1816,39.9,15300000,3340,"europe"
"United Kingdom",1817,41,15600000,3350,"europe"
"United Kingdom",1818,39.9,15800000,3290,"europe"
"United Kingdom",1819,40.5,16000000,3190,"europe"
"United Kingdom",1820,41.3,16200000,3400,"europe"
"United Kingdom",1821,41.8,16500000,3400,"europe"
"United Kingdom",1822,41.4,16700000,3410,"europe"
"United Kingdom",1823,40,16900000,3460,"europe"
"United Kingdom",1824,39.2,17100000,3600,"europe"
"United Kingdom",1825,39.9,17400000,3630,"europe"
"United Kingdom",1826,39.8,17600000,3390,"europe"
"United Kingdom",1827,41.1,17800000,3600,"europe"
